rank_date,country_full,total_points,rank
2019-07-31,Saudi Arabia,1719.86930882748,26
2019-07-31,Serbia,1712.3938361443165,27
2019-07-31,Poland,1710.5334491135964,28
2019-07-31,Canada,1707.5410118080326,29
2019-07-31,Algeria,1697.2624606556667,30
2019-07-31,Iraq,1666.9940582913628,31
2019-07-31,Jamaica,1627.5946572340954,32
2019-07-31,Panama,1585.1311074053913,33
2019-07-31,United Arab Emirates,1583.16119751452,34
2019-07-31,Ukraine,1580.1902923391829,35
2019-07-31,Wales,1576.573261962335,36
2019-07-31,Cameroon,1565.2012967964295,37
2019-07-31,Mali,1562.9474281118598,38
2019-07-31,Peru,1558.272148559407,39
2019-07-31,Chile,1556.8235712968835,40
2019-07-31,Nigeria,1556.7012563459684,41
2019-07-31,Sweden,1509.5165888739634,42
2019-07-31,Egypt,1507.2763152055595,43
2019-07-31,Tunisia,1460.5249121664249,44
2019-07-31,Ecuador,1448.028116213147,45
2019-07-31,Venezuela,1440.5251462342171,46
2019-07-31,Costa Rica,1438.599515348613,47
2019-07-31,Qatar,1416.6433500631772,48
2019-08-31,Argentina,2101.742782584456,1
2019-08-31,France,2080.684276615188,2
2019-08-31,Spain,2043.780189974796,3
2019-08-31,England,2038.8176812248694,4
2019-08-31,Netherlands,1966.4252919920316,5
2019-08-31,Brazil,1961.6303013246943,6
2019-08-31,Belgium,1947.674061112849,7
2019-08-31,Germany,1922.588795807669,8
2019-08-31,Colombia,1915.434442006811,9
2019-08-31,Uruguay,1902.1034734929053,10
2019-08-31,Switzerland,1895.2774153365783,11
2019-08-31,Japan,1884.138476623266,12
2019-08-31,Portugal,1881.644329310163,13
2019-08-31,Italy,1880.317019963719,14
2019-08-31,Morocco,1864.2841118261308,15
2019-08-31,Croatia,1864.0935812963942,16
2019-08-31,Iran,1840.794488785261,17
2019-08-31,United States,1833.806974514736,18
2019-08-31,Senegal,1827.9331619480772,19
2019-08-31,Denmark,1818.131161411847,20
2019-08-31,Mexico,1799.5907984032672,21
2019-08-31,South Korea,1788.900524036485,22
2019-08-31,Australia,1777.0793344125327,23
2019-08-31,New Zealand,1742.2975433669635,24
2019-08-31,Ivory Coast,1741.5828315817523,25
2019-08-31,Saudi Arabia,1720.6232350551159,26
2019-08-31,Poland,1712.048124841788,27
2019-08-31,Canada,1711.2852783149165,28
2019-08-31,Serbia,1708.6296906882828,29
2019-08-31,Algeria,1696.2781307758148,30
2019-08-31,Iraq,1667.1304348727963,31
2019-08-31,Jamaica,1626.5285554510544,32
2019-08-31,Panama,1584.0481439118703,33
2019-08-31,United Arab Emirates,1581.139582622554,34
2019-08-31,Ukraine,1578.9085852584944,35
2019-08-31,Wales,1572.9092147912177,36
2019-08-31,Cameroon,1566.127157377783,37
2019-08-31,Peru,1561.021807363925,38
2019-08-31,Mali,1560.7562597506999,39
2019-08-31,Nigeria,1556.750467116948,40
2019-08-31,Chile,1556.4244317555822,41
2019-08-31,Sweden,1511.8124709731107,42
2019-08-31,Egypt,1508.061024879052,43
2019-08-31,Tunisia,1462.432708675978,44
2019-08-31,Ecuador,1447.222874330144,45
2019-08-31,Venezuela,1438.0635671413495,46
2019-08-31,Costa Rica,1436.765068348532,47
2019-08-31,Qatar,1415.3147778019818,48
2019-09-30,Argentina,2099.6944501073044,1
2019-09-30,France,2081.1508940130884,2
2019-09-30,Spain,2042.5717751463137,3
2019-09-30,England,2036.472374609195,4
2019-09-30,Netherlands,1967.5601804411056,5
2019-09-30,Brazil,1962.4400415503917,6
2019-09-30,Belgium,1949.7664929961957,7
2019-09-30,Germany,1923.0853507302459,8
2019-09-30,Colombia,1914.8122269710086,9
2019-09-30,Uruguay,1902.5985695511542,10
2019-09-30,Switzerland,1895.155804156825,11
2019-09-30,Japan,1884.825161476739,12
2019-09-30,Italy,1884.1574257563498,13
2019-09-30,Portugal,1880.704250744816,14
2019-09-30,Morocco,1865.6923333011819,15
2019-09-30,Croatia,1865.2959553894027,16
2019-09-30,Iran,1839.4738074214015,17
2019-09-30,United States,1837.680602317914,18
2019-09-30,Senegal,1829.5082439054763,19
2019-09-30,Denmark,1818.4663740105345,20
2019-09-30,Mexico,1801.7346010651165,21
2019-09-30,South Korea,1789.1376670029815,22
2019-09-30,Australia,1774.746336124376,23
2019-09-30,New Zealand,1745.6330646893691,24
2019-09-30,Ivory Coast,1740.0143982681852,25
2019-09-30,Saudi Arabia,1718.5750706170359,26
2019-09-30,Canada,1714.8017098547032,27
2019-09-30,Poland,1713.0881914869583,28
2019-09-30,Serbia,1710.2916923637022,29
2019-09-30,Algeria,1695.7576466579608,30
2019-09-30,Iraq,1666.850341131306,31
2019-09-30,Jamaica,1625.5988746357357,32
2019-09-30,Panama,1582.2913587114997,33
2019-09-30,United Arab Emirates,1580.3618318208794,34
2019-09-30,Ukraine,1579.4407936082944,35
2019-09-30,Wales,1577.3639332955263,36
2019-09-30,Cameroon,1567.1514361256839,37
2019-09-30,Peru,1564.6733057270892,38
2019-09-30,Mali,1564.0327080996851,39
2019-09-30,Nigeria,1559.1899716715639,40
2019-09-30,Chile,1555.9775992009208,41
2019-09-30,Sweden,1511.2163016612315,42
2019-09-30,Egypt,1506.936546890971,43
2019-09-30,Tunisia,1461.4205716497463,44
2019-09-30,Ecuador,1448.4816816660532,45
2019-09-30,Venezuela,1443.5505937005582,46
2019-09-30,Costa Rica,1435.08459616841,47
2019-09-30,Qatar,1418.5224174194711,48
2019-10-31,Argentina,2101.719339695537,1
2019-10-31,France,2079.032219232499,2
2019-10-31,Spain,2041.7496256457937,3
2019-10-31,England,2035.5923858193562,4
2019-10-31,Netherlands,1967.4130233089716,5
2019-10-31,Brazil,1961.857545025049,6
2019-10-31,Belgium,1948.4070343580368,7
2019-10-31,Germany,1924.1958462102698,8
2019-10-31,Colombia,1917.5603272749624,9
2019-10-31,Uruguay,1902.7584177481908,10
2019-10-31,Switzerland,1896.6122059871805,11
2019-10-31,Italy,1889.4730369527338,12
2019-10-31,Japan,1884.0986623850881,13
2019-10-31,Portugal,1879.0885353835995,14
2019-10-31,Croatia,1868.7808203317225,15
2019-10-31,Morocco,1863.5919742525714,16
2019-10-31,Iran,1841.2092724909257,17
2019-10-31,United States,1837.52388204096,18
2019-10-31,Senegal,1831.2527921859787,19
2019-10-31,Denmark,1819.1278044436785,20
2019-10-31,Mexico,1803.4341066165327,21
2019-10-31,South Korea,1791.710905701157,22
2019-10-31,Australia,1774.0420849007662,23
2019-10-31,New Zealand,1746.2270718177979,24
2019-10-31,Ivory Coast,1738.4473358975245,25
2019-10-31,Saudi Arabia,1720.2003840119721,26
2019-10-31,Canada,1715.5384298707015,27
2019-10-31,Poland,1714.0060992207373,28
2019-10-31,Serbia,1710.8217713081283,29
2019-10-31,Algeria,1696.9354315368519,30
2019-10-31,Iraq,1668.8582285040827,31
2019-10-31,Jamaica,1624.8108039791948,32
2019-10-31,United Arab Emirates,1580.6428981340027,33
2019-10-31,Panama,1579.7234095541467,34
2019-10-31,Ukraine,1578.7892636834852,35
2019-10-31,Wales,1577.981177880531,36
2019-10-31,Cameroon,1569.7912604829896,37
2019-10-31,Peru,1562.9855799665968,38
2019-10-31,Mali,1559.8706803843286,39
2019-10-31,Nigeria,1555.1131569616807,40
2019-10-31,Chile,1552.3301316176423,41
2019-10-31,Sweden,1512.4546208056533,42
2019-10-31,Egypt,1509.476133072725,43
2019-10-31,Tunisia,1459.0504263360788,44
2019-10-31,Ecuador,1446.339465505625,45
2019-10-31,Venezuela,1444.917712604031,46
2019-10-31,Costa Rica,1434.937997265957,47
2019-10-31,Qatar,1416.695062213289,48
2019-11-30,Argentina,2103.9143942694413,1
2019-11-30,France,2077.4541139059584,2
2019-11-30,Spain,2038.722474148113,3
2019-11-30,England,2035.3351171892853,4
2019-11-30,Netherlands,1970.5867963833296,5
2019-11-30,Brazil,1963.1668268150459,6
2019-11-30,Belgium,1946.9483809573478,7
2019-11-30,Germany,1923.5695959072734,8
2019-11-30,Colombia,1917.1615517751452,9
2019-11-30,Uruguay,1902.7830016668331,10
2019-11-30,Switzerland,1894.8376378919695,11
2019-11-30,Japan,1888.5646723664795,12
2019-11-30,Italy,1887.456970090931,13
2019-11-30,Portugal,1880.590968049318,14
2019-11-30,Croatia,1869.880048862212,15
2019-11-30,Morocco,1862.467849137789,16
2019-11-30,United States,1838.7764461998504,17
2019-11-30,Iran,1837.9680289906544,18
2019-11-30,Senegal,1832.5781067611636,19
2019-11-30,Denmark,1819.2251727134797,20
2019-11-30,Mexico,1802.8538338325714,21
2019-11-30,South Korea,1791.1353266286337,22
2019-11-30,Australia,1774.6775930105284,23
2019-11-30,New Zealand,1745.521341971765,24
2019-11-30,Ivory Coast,1738.6721513492398,25
2019-11-30,Saudi Arabia,1721.3253387622244,26
2019-11-30,Canada,1715.3112601011007,27
2019-11-30,Poland,1712.7134239981565,28
2019-11-30,Serbia,1705.8036677567982,29
2019-11-30,Algeria,1698.6595780418854,30
2019-11-30,Iraq,1670.0440886971803,31
2019-11-30,Jamaica,1625.0753688967638,32
2019-11-30,United Arab Emirates,1580.652877742747,33
2019-11-30,Panama,1579.5443993256529,34
2019-11-30,Ukraine,1578.3392477149864,35
2019-11-30,Wales,1574.9693962338185,36
2019-11-30,Cameroon,1570.4769198121837,37
2019-11-30,Peru,1560.4918427206917,38
2019-11-30,Mali,1557.6736062971397,39
2019-11-30,Nigeria,1554.8436213173588,40
2019-11-30,Chile,1551.939514245108,41
2019-11-30,Sweden,1514.4231850344734,42
2019-11-30,Egypt,1505.1373628187541,43
2019-11-30,Tunisia,1457.230921046535,44
2019-11-30,Ecuador,1445.9427820831145,45
2019-11-30,Venezuela,1444.3834735885066,46
2019-11-30,Costa Rica,1434.3049085492673,47
2019-11-30,Qatar,1417.0195250666739,48
2019-12-31,Argentina,2101.662844838322,1
2019-12-31,France,2079.4472227053843,2
2019-12-31,Spain,2035.6621811923,3
2019-12-31,England,2032.7577454700267,4
2019-12-31,Netherlands,1971.6620383365748,5
2019-12-31,Brazil,1961.4694025415847,6
2019-12-31,Belgium,1946.3830766661351,7
2019-12-31,Germany,1923.4468245540202,8
2019-12-31,Colombia,1915.2613353389581,9
2019-12-31,Uruguay,1903.1339153528968,10
2019-12-31,Switzerland,1892.885575285435,11
2019-12-31,Japan,1888.420609848465,12
2019-12-31,Italy,1886.8663728371841,13
2019-12-31,Portugal,1875.667371536666,14
2019-12-31,Croatia,1872.4163955830184,15
2019-12-31,Morocco,1861.0034328490055,16
2019-12-31,United States,1838.508685316338,17
2019-12-31,Iran,1837.3318312536499,18
2019-12-31,Senegal,1835.742099937256,19
2019-12-31,Denmark,1819.5873814300064,20
2019-12-31,Mexico,1802.7152622817835,21
2019-12-31,South Korea,1792.2445256639808,22
2019-12-31,Australia,1774.192782496793,23
2019-12-31,New Zealand,1744.3644172479592,24
2019-12-31,Ivory Coast,1740.7919100893544,25
2019-12-31,Saudi Arabia,1722.1984193924036,26
2019-12-31,Canada,1713.8728192822368,27
2019-12-31,Poland,1712.7192372378356,28
2019-12-31,Serbia,1707.5981687134054,29
2019-12-31,Algeria,1699.266906871654,30
2019-12-31,Iraq,1671.8946106048322,31
2019-12-31,Jamaica,1626.0592330631782,32
2019-12-31,United Arab Emirates,1580.3589958873572,33
2019-12-31,Ukraine,1579.0772445568123,34
2019-12-31,Panama,1577.656518174185,35
2019-12-31,Wales,1573.2892238940196,36
2019-12-31,Cameroon,1570.184276821845,37
2019-12-31,Mali,1559.7644409533964,38
2019-12-31,Peru,1559.030633785497,39
2019-12-31,Nigeria,1556.8908992913841,40
2019-12-31,Chile,1549.358222559255,41
2019-12-31,Sweden,1512.7580385139804,42
2019-12-31,Egypt,1506.7088350150398,43
2019-12-31,Tunisia,1458.093266222281,44
2019-12-31,Venezuela,1448.0422158272895,45
2019-12-31,Ecuador,1444.2534836164114,46
2019-12-31,Costa Rica,1433.3228171729634,47
2019-12-31,Qatar,1415.5127990759672,48
2020-01-31,Argentina,2102.6206738202386,1
2020-01-31,France,2075.058582356663,2
2020-01-31,Spain,2032.8239682535761,3
2020-01-31,England,2031.9116371939047,4
2020-01-31,Netherlands,1969.6208405141977,5
2020-01-31,Brazil,1965.7936270190953,6
2020-01-31,Belgium,1946.5957626699878,7
2020-01-31,Germany,1919.3705676310024,8
2020-01-31,Colombia,1916.1413381019888,9
2020-01-31,Uruguay,1902.7477133667956,10
2020-01-31,Switzerland,1891.9721002387537,11
2020-01-31,Japan,1889.5783678089247,12
2020-01-31,Italy,1888.3714594094208,13
2020-01-31,Portugal,1878.7781078720752,14
2020-01-31,Croatia,1874.1487639536772,15
2020-01-31,Morocco,1862.9264333404096,16
2020-01-31,Iran,1839.0205545336137,17
2020-01-31,United States,1836.8883826388494,18
2020-01-31,Senegal,1836.3678684632973,19
2020-01-31,Denmark,1818.2476935602892,20
2020-01-31,Mexico,1803.2892901013445,21
2020-01-31,South Korea,1791.3837907491754,22
2020-01-31,Australia,1776.1129210673653,23
2020-01-31,New Zealand,1746.0668309185928,24
2020-01-31,Ivory Coast,1735.5009072358378,25
2020-01-31,Saudi Arabia,1723.5331015359957,26
2020-01-31,Canada,1715.9294155030714,27
2020-01-31,Poland,1711.8048857961935,28
2020-01-31,Serbia,1707.633966877174,29
2020-01-31,Algeria,1699.508174398119,30
2020-01-31,Iraq,1674.6380087094108,31
2020-01-31,Jamaica,1624.7054444196817,32
2020-01-31,United Arab Emirates,1581.3817398303,33
2020-01-31,Ukraine,1579.9734182261143,34
2020-01-31,Panama,1576.1034912396476,35
2020-01-31,Wales,1574.9030999469676,36
2020-01-31,Cameroon,1567.008072219871,37
2020-01-31,Mali,1561.0328703806167,38
2020-01-31,Peru,1559.781496121364,39
2020-01-31,Nigeria,1556.9264355096943,40
2020-01-31,Chile,1548.7436411775275,41
2020-01-31,Sweden,1516.1508656147937,42
2020-01-31,Egypt,1507.459030897512,43
2020-01-31,Tunisia,1456.5385450343729,44
2020-01-31,Venezuela,1447.785611264903,45
2020-01-31,Ecuador,1443.5203476282568,46
2020-01-31,Costa Rica,1435.5145220956692,47
2020-01-31,Qatar,1415.885354754737,48
2020-02-29,Argentina,2101.252074030063,1
2020-02-29,France,2075.909741999972,2
2020-02-29,Spain,2035.0236295780862,3
2020-02-29,England,2032.499477993699,4
2020-02-29,Brazil,1969.6623616303839,5
2020-02-29,Netherlands,1966.811495691499,6
2020-02-29,Belgium,1945.9024930588887,7
2020-02-29,Germany,1922.143867533793,8
2020-02-29,Colombia,1914.6047444140236,9
2020-02-29,Uruguay,1904.6618725840622,10
2020-02-29,Switzerland,1894.9129612045235,11
2020-02-29,Italy,1889.9917516394664,12
2020-02-29,Japan,1887.0262974706343,13
2020-02-29,Portugal,1879.725468285517,14
2020-02-29,Croatia,1873.1853099375576,15
2020-02-29,Morocco,1862.727029572629,16
2020-02-29,United States,1838.8580703977782,17
2020-02-29,Iran,1837.3224837897817,18
2020-02-29,Senegal,1832.613250231824,19
2020-02-29,Denmark,1819.1277223534105,20
2020-02-29,Mexico,1802.831136439142,21
2020-02-29,South Korea,1794.9195810629137,22
2020-02-29,Australia,1773.0727166809045,23
2020-02-29,New Zealand,1749.678074851437,24
2020-02-29,Ivory Coast,1733.6656128265263,25
2020-02-29,Saudi Arabia,1722.9410531174358,26
2020-02-29,Canada,1717.260016341653,27
2020-02-29,Poland,1712.503103601028,28
2020-02-29,Serbia,1712.2639397314927,29
2020-02-29,Algeria,1698.8333408702622,30
2020-02-29,Iraq,1672.0569292196558,31
2020-02-29,Jamaica,1627.2134266836063,32
2020-02-29,United Arab Emirates,1581.2293794289058,33
2020-02-29,Ukraine,1580.309036382859,34
2020-02-29,Panama,1576.412238475947,35
2020-02-29,Wales,1574.8615460435894,36
2020-02-29,Cameroon,1568.293021495553,37
2020-02-29,Mali,1560.6511137085747,38
2020-02-29,Nigeria,1557.8170957457871,39
2020-02-29,Peru,1557.0329440243843,40
2020-02-29,Chile,1549.378475558714,41
2020-02-29,Sweden,1516.4661812506931,42
2020-02-29,Egypt,1507.2495099721236,43
2020-02-29,Tunisia,1460.083493596627,44
2020-02-29,Venezuela,1445.1748701089884,45
2020-02-29,Ecuador,1443.494436729823,46
2020-02-29,Costa Rica,1437.8784223622283,47
2020-02-29,Qatar,1414.9514678259102,48
2020-03-31,Argentina,2104.1874006238086,1
2020-03-31,France,2079.2148559139287,2
2020-03-31,Spain,2038.1989885236242,3
2020-03-31,England,2031.3480385564296,4
2020-03-31,Brazil,1968.647514725045,5
2020-03-31,Netherlands,1964.51571941091,6
2020-03-31,Belgium,1947.430906057308,7
2020-03-31,Germany,1919.955850473424,8
2020-03-31,Colombia,1913.044073750139,9
2020-03-31,Uruguay,1905.8508567167241,10
2020-03-31,Switzerland,1897.061849494516,11
2020-03-31,Italy,1888.2941834349344,12
2020-03-31,Japan,1884.7785452455716,13
2020-03-31,Portugal,1881.4906164657707,14
2020-03-31,Croatia,1875.704075796612,15
2020-03-31,Morocco,1864.4895448953223,16
2020-03-31,Iran,1840.0058165125438,17
2020-03-31,United States,1837.1688051915257,18
2020-03-31,Senegal,1833.4780074881664,19
2020-03-31,Denmark,1822.8832589334445,20
2020-03-31,Mexico,1799.3937805446806,21
2020-03-31,South Korea,1793.7689449485724,22
2020-03-31,Australia,1770.4753562364913,23
2020-03-31,New Zealand,1752.2386090400341,24
2020-03-31,Ivory Coast,1737.6987712698851,25
2020-03-31,Saudi Arabia,1722.1831662990553,26
2020-03-31,Canada,1720.1923101694622,27
2020-03-31,Poland,1714.90841187841,28
2020-03-31,Serbia,1714.468791631461,29
2020-03-31,Algeria,1700.141504884022,30
2020-03-31,Iraq,1671.9068880009224,31
2020-03-31,Jamaica,1628.258100953897,32
2020-03-31,United Arab Emirates,1581.2202589931758,33
2020-03-31,Ukraine,1579.3063577755213,34
2020-03-31,Panama,1575.0963359256887,35
2020-03-31,Wales,1574.5358208520759,36
2020-03-31,Cameroon,1567.3352399231467,37
2020-03-31,Mali,1562.2296560397986,38
2020-03-31,Peru,1557.1621952823577,39
2020-03-31,Nigeria,1555.980882215536,40
2020-03-31,Chile,1549.9252442937557,41
2020-03-31,Sweden,1517.1149777577984,42
2020-03-31,Egypt,1508.3981708388526,43
2020-03-31,Tunisia,1457.3038075851669,44
2020-03-31,Venezuela,1446.9638121374091,45
2020-03-31,Ecuador,1442.7902545737827,46
2020-03-31,Costa Rica,1439.9305705250508,47
2020-03-31,Qatar,1413.2704111309163,48
2020-04-30,Argentina,2104.6461642002646,1
2020-04-30,France,2078.6173705394335,2
2020-04-30,Spain,2037.6487572812332,3
2020-04-30,England,2031.982121219109,4
2020-04-30,Brazil,1967.7686873639238,5
2020-04-30,Netherlands,1967.494167179208,6
2020-04-30,Belgium,1947.9025823811878,7
2020-04-30,Germany,1915.7236209189869,8
2020-04-30,Colombia,1912.9819345665728,9
2020-04-30,Uruguay,1902.6536112739989,10
2020-04-30,Switzerland,1901.015098655757,11
2020-04-30,Italy,1887.2392427585155,12
2020-04-30,Japan,1883.795863217747,13
2020-04-30,Portugal,1880.8283116138734,14
2020-04-30,Croatia,1871.9039584202083,15
2020-04-30,Morocco,1866.381987644866,16
2020-04-30,United States,1840.4186311147719,17
2020-04-30,Iran,1839.12056318177,18
2020-04-30,Senegal,1832.681421720369,19
2020-04-30,Denmark,1817.9150751453271,20
2020-04-30,Mexico,1800.8538923216877,21
2020-04-30,South Korea,1794.475573314849,22
2020-04-30,Australia,1768.5924735620483,23
2020-04-30,New Zealand,1751.6039547919306,24
2020-04-30,Ivory Coast,1736.4878661652097,25
2020-04-30,Saudi Arabia,1723.0472206239835,26
2020-04-30,Canada,1718.7658070390378,27
2020-04-30,Serbia,1715.9418034079983,28
2020-04-30,Poland,1714.430994615842,29
2020-04-30,Algeria,1702.051006780853,30
2020-04-30,Iraq,1674.8322711795647,31
2020-04-30,Jamaica,1629.0893942933649,32
2020-04-30,United Arab Emirates,1583.1986740943694,33
2020-04-30,Ukraine,1581.0289730370312,34
2020-04-30,Wales,1573.7707889720132,35
2020-04-30,Panama,1573.1130151334853,36
2020-04-30,Cameroon,1569.8160770324987,37
2020-04-30,Mali,1563.301551473632,38
2020-04-30,Peru,1555.4260556715735,39
2020-04-30,Nigeria,1555.341870424968,40
2020-04-30,Chile,1546.9114568773437,41
2020-04-30,Sweden,1516.4461260574167,42
2020-04-30,Egypt,1509.3442754183925,43
2020-04-30,Tunisia,1458.597553825134,44
2020-04-30,Venezuela,1447.1384059458203,45
2020-04-30,Ecuador,1442.0072926895734,46
2020-04-30,Costa Rica,1441.7875302206232,47
2020-04-30,Qatar,1417.5656396023069,48
2020-05-31,Argentina,2104.948209923655,1
2020-05-31,France,2074.4563373548767,2
2020-05-31,Spain,2037.4953279586782,3
2020-05-31,England,2031.4125611184284,4
2020-05-31,Netherlands,1972.830213389257,5
2020-05-31,Brazil,1964.414171624022,6
2020-05-31,Belgium,1949.845927003772,7
2020-05-31,Germany,1915.6917931736914,8
2020-05-31,Colombia,1909.269947837927,9
2020-05-31,Switzerland,1901.1362393489842,10
2020-05-31,Uruguay,1899.5822527420426,11
2020-05-31,Japan,1885.9919018329495,12
2020-05-31,Italy,1885.8322662791675,13
2020-05-31,Portugal,1885.037877589905,14
2020-05-31,Croatia,1867.5842049281887,15
2020-05-31,Morocco,1862.8555085026887,16
2020-05-31,United States,1839.9821469446315,17
2020-05-31,Iran,1837.85619324624,18
2020-05-31,Senegal,1836.393410009405,19
2020-05-31,Denmark,1814.661551938883,20
2020-05-31,Mexico,1798.8008509335584,21
2020-05-31,South Korea,1796.5709225914065,22
2020-05-31,Australia,1767.5101291403575,23
2020-05-31,New Zealand,1747.7696723282886,24
2020-05-31,Ivory Coast,1738.3882059889947,25
2020-05-31,Saudi Arabia,1720.2590944633791,26
2020-05-31,Canada,1716.6904814400234,27
2020-05-31,Serbia,1715.2773447178104,28
2020-05-31,Poland,1714.2327496590628,29
2020-05-31,Algeria,1701.5487356392898,30
2020-05-31,Iraq,1672.162494076594,31
2020-05-31,Jamaica,1625.7399757733203,32
2020-05-31,United Arab Emirates,1583.5773964400062,33
2020-05-31,Ukraine,1581.5712261505719,34
2020-05-31,Wales,1573.9897362757858,35
2020-05-31,Panama,1573.7851730343496,36
2020-05-31,Cameroon,1571.1575336280036,37
2020-05-31,Mali,1562.7775832921247,38
2020-05-31,Nigeria,1556.3916019784724,39
2020-05-31,Peru,1554.7645414619972,40
2020-05-31,Chile,1548.7766458019485,41
2020-05-31,Sweden,1515.2184185751923,42
2020-05-31,Egypt,1509.603889564092,43
2020-05-31,Tunisia,1461.0655944652854,44
2020-05-31,Venezuela,1445.5668472635728,45
2020-05-31,Costa Rica,1441.8696741536496,46
2020-05-31,Ecuador,1441.3462030213543,47
2020-05-31,Qatar,1417.3856801894779,48
2020-06-30,Argentina,2102.066384854772,1
2020-06-30,France,2074.5383670840156,2
2020-06-30,Spain,2038.2951329751013,3
2020-06-30,England,2028.4081318586643,4
2020-06-30,Netherlands,1972.643096719813,5
2020-06-30,Brazil,1965.6833827671053,6
2020-06-30,Belgium,1950.0650895228675,7
2020-06-30,Germany,1917.018453820964,8
2020-06-30,Colombia,1908.5324056747793,9
2020-06-30,Uruguay,1901.6342106870616,10
2020-06-30,Switzerland,1900.3344605904636,11
2020-06-30,Japan,1885.842136431505,12
2020-06-30,Italy,1885.4044823639244,13
2020-06-30,Portugal,1881.1285058505089,14
2020-06-30,Croatia,1866.5706687544266,15
2020-06-30,Morocco,1864.502681814825,16
2020-06-30,United States,1841.373119114879,17
2020-06-30,Iran,1840.4031681038227,18
2020-06-30,Senegal,1832.348438861722,19
2020-06-30,Denmark,1813.5856545000313,20
2020-06-30,Mexico,1799.4336450182495,21
2020-06-30,South Korea,1796.2263758523159,22
2020-06-30,Australia,1766.3415755040385,23
2020-06-30,New Zealand,1748.260230545961,24
2020-06-30,Ivory Coast,1736.9772888792309,25
2020-06-30,Saudi Arabia,1717.0557753891521,26
2020-06-30,Canada,1716.8282601913525,27
2020-06-30,Serbia,1713.1304181223427,28
2020-06-30,Poland,1710.2555377611009,29
2020-06-30,Algeria,1699.957848242852,30
2020-06-30,Iraq,1673.050476654972,31
2020-06-30,Jamaica,1625.4860461570981,32
2020-06-30,United Arab Emirates,1584.088769460691,33
2020-06-30,Ukraine,1583.130625592969,34
2020-06-30,Panama,1573.6681121587997,35
2020-06-30,Wales,1572.4526836498655,36
2020-06-30,Cameroon,1567.8044121739704,37
2020-06-30,Mali,1565.0282647082827,38
2020-06-30,Nigeria,1557.0803985518742,39
2020-06-30,Peru,1554.2001845506372,40
2020-06-30,Chile,1550.5521451544262,41
2020-06-30,Sweden,1516.451909484665,42
2020-06-30,Egypt,1507.8859733202278,43
2020-06-30,Tunisia,1458.3421125941268,44
2020-06-30,Venezuela,1447.378840444461,45
2020-06-30,Costa Rica,1442.0760579775958,46
2020-06-30,Ecuador,1441.4558244689058,47
2020-06-30,Qatar,1417.8699880546574,48
2020-07-31,Argentina,2099.823956259722,1
2020-07-31,France,2076.0553147597016,2
2020-07-31,Spain,2039.4963371276829,3
2020-07-31,England,2029.336593963558,4
2020-07-31,Netherlands,1971.5927408527061,5
2020-07-31,Brazil,1966.3836647105854,6
2020-07-31,Belgium,1947.3246994913045,7
2020-07-31,Germany,1914.7329253749751,8
2020-07-31,Colombia,1903.7688651452786,9
2020-07-31,Uruguay,1903.0986936287982,10
2020-07-31,Switzerland,1899.3578129104849,11
2020-07-31,Japan,1884.5404754194608,12
2020-07-31,Italy,1884.133005204171,13
2020-07-31,Portugal,1880.843752072411,14
2020-07-31,Croatia,1868.3490651229858,15
2020-07-31,Morocco,1861.647186698017,16
2020-07-31,Iran,1841.1736820139588,17
2020-07-31,United States,1840.3053616531924,18
2020-07-31,Senegal,1836.01842328467,19
2020-07-31,Denmark,1811.8251824013391,20
2020-07-31,Mexico,1801.6737003660348,21
2020-07-31,South Korea,1795.46393064776,22
2020-07-31,Australia,1765.0302336743089,23
2020-07-31,New Zealand,1747.2629784619262,24
2020-07-31,Ivory Coast,1733.782959800316,25
2020-07-31,Canada,1716.8599116436444,26
2020-07-31,Saudi Arabia,1716.7014345898674,27
2020-07-31,Serbia,1716.3314522272228,28
2020-07-31,Poland,1710.5881050237147,29
2020-07-31,Algeria,1699.6010090109355,30
2020-07-31,Iraq,1675.1877338521358,31
2020-07-31,Jamaica,1623.0413051387243,32
2020-07-31,United Arab Emirates,1584.0742756854766,33
2020-07-31,Ukraine,1581.705861566896,34
2020-07-31,Wales,1576.6277007689655,35
2020-07-31,Panama,1571.1515755079522,36
2020-07-31,Cameroon,1569.6600209200353,37
2020-07-31,Mali,1564.5128061820171,38
2020-07-31,Peru,1555.7142122330397,39
2020-07-31,Nigeria,1555.3548314192337,40
2020-07-31,Chile,1546.7257717362756,41
2020-07-31,Sweden,1517.0025988018297,42
2020-07-31,Egypt,1503.309759332052,43
2020-07-31,Tunisia,1457.7638912630218,44
2020-07-31,Venezuela,1447.3576346216287,45
2020-07-31,Costa Rica,1442.4249618609933,46
2020-07-31,Ecuador,1439.7939432385897,47
2020-07-31,Qatar,1417.3437624313042,48
2020-08-31,Argentina,2101.7647266966255,1
2020-08-31,France,2077.8328287516815,2
2020-08-31,Spain,2041.2992317083224,3
2020-08-31,England,2026.595301905586,4
2020-08-31,Netherlands,1973.153344335269,5
2020-08-31,Brazil,1967.1903777080995,6
2020-08-31,Belgium,1945.763873936073,7
2020-08-31,Germany,1914.1257240835512,8
2020-08-31,Colombia,1907.5109990920162,9
2020-08-31,Uruguay,1903.9694697508903,10
2020-08-31,Switzerland,1898.649552874584,11
2020-08-31,Italy,1888.4817463316595,12
2020-08-31,Japan,1884.3574821235293,13
2020-08-31,Portugal,1882.3546809947456,14
